しみん,3,*2,市民,1,市民,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じむ,2,事務,1,事務,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じむしょ,3,事務所,2,辦事處,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめい,2,氏名,1,姓名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめい,1,使命,1,使命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめきり,2,締切,0,到期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめきる,2,締切る,0,3,封閉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめす,2,示す,0,2,表示,指示,出示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめた,2,しめた。,感動詞,1,太好了,好極了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめる,4,閉める,2,關上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめる,4,締める,2,繫上,繫緊,繃緊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめる,2,湿る,0,潮濕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しめる,2,占める,2,佔有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じめん,2,地面,1,地面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しも,2,下,2,下面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しも,2,霜,2,霜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じもと,1,地元,0,3,當地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃ,2,車,車,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃ,2,社,公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃ,2,者,人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しや,1,視野,1,視野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃ//じゃあ,4,じゃ//じゃあ,感動詞,1,那麼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャーナリスト,2,journalist,4,記者,報界人士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃかい,3,社会,1,社會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃかいかがく,2,社会科学,4,社會科學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃがむ,2,しゃがむ,0,蹲下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃく,1,弱,1,弱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃぐち,2,蛇口,0,水龍頭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃくてん,2,弱点,3,弱點,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃこ,2,車庫,1,車庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃこう,1,社交,0,社交,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃざい,1,*0,謝罪,0,道歉,謝罪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃしょう,2,車掌,0,乘務員,列車員,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃしん,4,写真,0,照片,照相,相片,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャズ,1,jazz,1,爵士樂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃせい,2,写生,0,寫生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃせつ,2,社説,0,社論,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃぜつ,1,謝絶,0,謝絕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃたく,1,社宅,0,公司員工住宅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃちょう,3,社長,0,(公司)總經理,社長,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シャツ,4,shirt,1,襯衫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃっかん,1,若干,0,若干,少許,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃっきん,2,借金,0,借錢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃっくり,2,噦,1,打嗝兒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シャッター,2,shutter,1,快門,鐵門,百頁窗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃどう,2,*0,車道,0,車道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃぶる,2,しゃぶる,0,吮吸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃべる,2,喋る,2,說,饒舌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃま,3,邪魔,0,妨礙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃみせん,1,三味線,0,日本的三弦琴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャム,3,jam,1,果醬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃめん,1,斜面,1,斜面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃり,1,砂利,0,砂礫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃりん,2,車輪,0,車輪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃれ,2,洒落,0,俏皮話,漂亮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゃれる,1,洒落る,2,漂亮,說笑話,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
シャワー,4,*2,shower,1,淋浴,驟雨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゃんけん,2,じゃんけん,0,3,划拳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャンパー,1,jumper,1,夾克,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャンプ,1,jump,1,跳躍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャンボ,1,jumbo,1,巨大(的),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジャンル,1,genre,フランス語,1,種類,藝術的類別しゅ,2,手,手,,員,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅ,2,酒,酒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅ,1,主,1,主要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅ,1,種,1,種類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅう,2,州,1,州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅう,2,宗,宗教,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅう,2,集,集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅう,1,衆,1,眾人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゆう,1,私有,0,私有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,4,*2,中,1,整個,全,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,4,十,1,十,第十,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,2,銃,1,槍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,2,重,0,重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,2,重,重,層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,2,中,表「全部」之意味,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅう,1,住,1,住,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゆう,3,自由,2,自由,隨意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうい,2,周囲,1,周圍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうえき,1,収益,0,1,收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうかい,2,集会,0,集會,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうかく,2,収穫,0,收穫,成果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうがく,1,修学,0,修學,學習,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうかん,4,週間,一星期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうかん,3,習慣,0,習慣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうき,1,周期,1,週期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうぎいん,1,衆議院,3,眾議院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうきょ,2,住居,1,住所,住宅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうきょう,2,宗教,1,宗教,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうぎょう,1,就業,0,就業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうぎょういん,1,従業員,3,員工,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうきん,2,集金,0,收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうけい,1,集計,0,合計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうげき,1,襲撃,0,襲擊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうごう,2,集合,0,集合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうし,1,修士,1,碩士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうし,1,終始,1,始終,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうし,1,収支,1,收支,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうじ,2,習字,0,習字,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうし,2,重視,0,1,重視,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうじ,1,従事,1,從事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうじつ,1,終日,0,終日,整天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうじつ,1,充実,0,充實,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうしゅう,1,収集,0,收集,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうしょ,3,住所,1,地址,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうしょく,2,就職,0,就業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうしょく,1,修飾,0,修飾,裝飾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうじろ,1,十字路,3,十字路口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジュース,2,juice//deuce,1,果汁//平分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうせい,2,修正,0,修改,訂正,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうぜん,2,修繕,0,修繕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうたい,2,重体,重態,0,病危,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうたい,2,渋滞,0,遲滯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうだい,2,重大,0,重大,緊要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうたく,2,住宅,0,住宅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうだん,2,集団,0,集團,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうたん,2,絨毯「カーペット」,1,地毯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうちゃく//しゅうじゃく,2,執着,0,執着,貪戀,留意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうちゅう,2,集中,0,集中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうてん,2,終点,0,終點,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうてん,2,重点,3,重點,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうどう,3,柔道,1,柔道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうなん,1,柔軟,0,柔軟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうにゅう,2,収入,0,收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうにん,2,就任,0,就職,上任,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうふく,1,重複,0,重複,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうぶん,3,十分,3,十分,充分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうへん,2,周辺,0,四周,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうみん,2,住民,0,3,居民,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうやく,2,重役,0,経理,重職,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうよう,1,収容,0,收容,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうよう,2,重要,0,重要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうらい,1,従来,1,以往,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうり,2,修理,1,修理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうりょう,2,終了,0,結束,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅうりょう,1,修了,0,學完,課程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうりょう,2,重量,3,重量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅうりょく,2,重力,1,重力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅえい,1,守衛,0,守衛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅえん,1,主演,0,主演,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅかん,1,主観,0,主觀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅぎ,2,主義,1,主義,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅぎょう,1,修行,0,修行,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅぎょう,4,授業,1,授課,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅく,1,塾,1,補習班,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくが,1,祝賀,0,2,慶祝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅくご,2,熟語,0,成語,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくじつ,2,祝日,0,節日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくしょう,2,縮小,0,縮小,縮減,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくだい,4,宿題,0,課外作業,習題,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくはく,2,宿泊,0,住宿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅくめい,1,宿命,0,宿命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅげい,1,手芸,0,1,手工藝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅけん,1,主権,0,2,主權,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅけん,2,受験,0,應試,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅご,2,主語,1,主語,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅさい,1,主催,0,主辦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅざい,1,取材,0,取材,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅし,1,趣旨,1,宗旨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅじゅ,1,種々,1,各種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅじゅつ,2,手術,1,手術,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅしょう,2,首相,0,內閣總理大臣,首相,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅしょく,1,主食,0,主食,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（ご）しゅじん,3,*4,（御）主人,(2)1,老公,主人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅじん,2,主人,1,丈夫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅじんこう,1,主人公,2,主角,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅたい,1,主体,0,主體,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅだい,1,主題,0,主題,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅだん,2,手段,1,辦法,手段,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅちょう,2,主張,0,主張,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅつえん,1,出演,0,演出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっきん,2,出勤,0,上班,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっけつ,1,出血,0,出血,犧牲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅつげん,1,出現,0,出現,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅつご,2,述語,0,述語,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっさん,1,出産,0,出生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっしゃ,1,出社,0,上班,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅつじょう,2,出場,0,出場,上場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっしょう//しゅっせい,1,出生,0,出生,誕生しゅっしん,2,出身,0,畢業,出生,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっせ,1,出世,0,出息,出名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっせき（する）,3,出席（する）,0,出席,參加しゅつだい,1,出題,0,出題,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっちょう,2,出張,0,出差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅつどう,1,出動,0,出動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっぱつ（する）,3,出発（する）,0,出發,動身しゅっぱん,2,出版,0,出版,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっぴ,1,出費,0,費用,開支,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅっぴん,1,出品,0,展出作品,提供物品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅと,2,首都,1,2,首都,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅどう,1,主導,0,主導,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅにん,1,主任,0,主任,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅのう,1,首脳,0,首腦,領導人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅび,1,守備,1,守備,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅふ,2,主婦,1,家庭主婦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅほう,1,手法,0,手法,技巧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅみ,3,趣味,1,興趣,愛好,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅみょう,2,寿命,0,壽命,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅもく,1,樹木,1,樹木,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅやく,2,主役,0,主角,重要人物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅよう,2,主要,0,主要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅよう,2,需要,0,需要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅりつ,1,樹立,0,樹立,建立,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅるい,2,種類,1,種類,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅわき,2,受話器,2,電話聽筒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅん,2,順,0,順序,順,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しゅんかん,2,瞬間,0,一瞬間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんかん,2,循環,0,循環,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんきゅう,1,準急,0,準快車,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんさ,2,巡査,0,1,警察,巡査（日本警察的官階之一）じゅんじゅん,2,順々,3,順次,逐漸,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんじょ,2,順序,1,順序,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんじょう,2,純情,0,純情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんじる,ずる,1,準じる,準ずる,0,視同,按照,以…為基準じゅんすい,2,純粋,0,純粹,純眞,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんちょう,2,順調,0,順利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんばん,2,順番,0,輪班,順序,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じゅんび（する）,3,準備（する）,1,預備,籌備しょ,1,書,文件,書,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょ,2,女,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょ,2,助,助理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょ//じょ,2,所,所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょ,2,初,初次,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょ,2,諸,諸多,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょ,2,女,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,小,1,小,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,章,1,章,徽章,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,賞,1,獎勵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,省,1,省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,省,省,,部,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,商,商數,商業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,2,勝,勝利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,1,症,1,症狀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょう,1,証,1,證明文件,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しよう,2,使用,0,使用,雇用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しよう,1,仕様,0,樣式,方法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しよう,1,私用,0,私事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,2,上,1,上等,呈上,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,2,場,場,場所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,2,状,書信,狀況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,2,畳,計算禢禢米的量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,1,情,0,感情,愛情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,1,嬢,(對未婚女子的稱呼)小姐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょう,1,条,條,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうい,1,上位,1,上位,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうえん,1,上演,0,上演,表演,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうか,2,消化,0,消化吸收,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうか,1,城下,1,城的下方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがい,2,障害,0,障礙,故障,毛病,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがい,1,生涯,1,畢生,一生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうかい（する）,3,紹介（する）,0,介紹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがくきん,2,奨学金,0,4,助學金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがくせい,2,小学生,3,4,小學生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがつ,3,正月,0,4,正月,新年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがっこう,3,小学校,3,小學校,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうがない,2,仕様がない,4,沒辦法,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうぎ,2,将棋,0,象棋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうき,2,蒸気,1,蒸汽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうぎ,2,定規,1,規尺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうきゃく,2,乗客,0,乘客,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうきゅう,2,上級,0,高級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうきょ,1,消去,1,擦掉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうぎょう,2,商業,1,商業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうきょう,2,上京,0,進京（東京）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうきょう,2,状況,0,情況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうきょくてき,2,消極的,0,消極的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうきん,2,賞金,0,獎金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうくう,1,上空,0,高空,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
じょうげ,2,上下,1,上下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうげき,1,衝撃,0,撞擊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
しょうげん,1,証言,0,3,證詞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
